video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"BL4NibuaJtM","SAMPAOLI NO PALMEIRAS? - Gazeta Esportiva (02/12/19)","2019-12-02T23:03:57.000Z","UCcndglQZmXnYjgE_Grqt5yg","Gazeta Esportiva","17","19.08.12","gazeta esportiva|GAZETA ESPORTIVA DE HOJE|notícias corinthians|notícias palmeiras|notícias são paulo|notícias santos|sampaoli|santos|peixe|palmeiras|verdao|mano|brasileiro","183418","2894","182","153","https://i.ytimg.com/vi/BL4NibuaJtM/default.jpg","False","False","Será que o argentino vai trocar a praia pela capital? Saiba TUDO sobre o seu time e o mundo dos esportes:http://www.gazetaesportiva.comhttp://www.facebook.com/gazetaesportivahttp://www.twitter.com/gazetaesportivahttp://www.instagram.com/gazetaesportiva"
"Mb1cGgKuH3c","CRUZEIRO perde pro VASCO e se complica na Série A; MESSI vence BOLA DE OURO | De Placa (03/12/2019)","2019-12-03T15:10:44.000Z","UCdkhkda5VQPbKSzx03HohMw","De Placa","17","19.08.12","De Placa|Debate futebol|Esporte Interativo|cruzeiro rebaixado|cruzeiro rebaixamento|cruzeiro serie b|afastamento thiago neves|thiago neves afastado|thiago neves tardezinha surreal|thiago neves audio vazado|thiago neves perrella|vasco x cruzeiro|associa vasco|cruzeiro salarios atrasados|coletiva adilson batista cruzeiro|entrevista zeze perrella|messi bola de ouro|messi melhor do mundo|neymar fora bola de ouro|cristiano perde bola de ouro","166786","8906","202","227","https://i.ytimg.com/vi/Mb1cGgKuH3c/default.jpg","False","False","No De Placa de hoje iremos falar muito sobre a derrota do Cruzeiro para o Vasco, que deixou o time mineiro mais próximo do rebaixamento. Será que a Raposa vai conseguir se salvar? Além disso, discutiremos sobre a sexta Bola de Ouro de Messi. Tudo isso e MUITO MAIS no De Placa.Se inscreva no canal para não perder nenhum De Placa! De segunda a sexta, 10h30, com o melhor debate esportivo do Youtube!Acesse o portal do Esporte Interativo: http://www.esporteinterativo.com.br/"
"sg8Gk1iXEIs","Katy Perry - Cozy Little Christmas","2019-12-02T20:00:09.000Z","UC-8Q-hLdECwQmaWNwXitYDw","KatyPerryVEVO","10","19.08.12","katy|katy perry|new katy|new katy perry|katie perry|katy christmas|christmas|cozy little christmas|katy 2019|christmas 2019|pop|new music|new katy music|new katy perry song","8308794","434071","14304","21146","https://i.ytimg.com/vi/sg8Gk1iXEIs/default.jpg","False","False","Listen to Cozy Little Christmas here: http://katy.to/CozyLilXmasYDDirector: WATTSProducer: Jack Winter & Targa SahyounJoin 25 Days of Cozy: http://katy.to/25DaysofCozyKaty Perry Complete Collection on Spotify: http://katy.to/SpotifyCompleteYDKaty Perry Essentials on Apple Music: http://katy.to/AMEssentialsYDWatch your favorite Katy videos on YouTube: http://katy.to/MusicVideosYDFollow Katy Perry:Website: http://katy.to/WebsiteYDInstagram: http://katy.to/InstagramYDTwitter: http://katy.to/TwitterYDFacebook: http://katy.to/FacebookYDWeibo: http://katy.to/WeiboYDVK: http://katy.to/VKPageYD#KatyPerry #Katy #CozyLittleChristmas #ChristmasMusic video by Katy Perry performing Cozy Little Christmas. © 2019 Capitol Records, LLC"
"HYqct7tfDj0","02/12/19 - Comunicado: Thiago Neves","2019-12-02T18:59:41.000Z","UCqifkpdmE1z3VhfQoJzwpJQ","Cruzeiro Esporte Clube","17","19.08.12","thiago neves|zezé perrella|cruzeiro esporte clube|cruzeiro","259452","9464","594","1953","https://i.ytimg.com/vi/HYqct7tfDj0/default.jpg","False","False","Gestor de futebol e presidente do Conselho Deliberativo do Cruzeiro, Zezé Perrella comunica afastamento do atleta Thiago Neves."
"7voz_v41Tg4","SUPER GELADÃO DE ABACAXI I SOBREMESA ESPECIAL DE NATAL","2019-12-02T17:00:01.000Z","UCF5WzS-iBJRfp_EcFI-GT1w","Receitas de Pai","24","19.08.12","sobremesa de natal|gelado de abacaxi|pave de abacaxi|sobremesa de abacaxi|sobremesa|receitas de natal|receitas de pai|food|pave ana maria braga|pave simples e facil|doce de natal|panetone|chocotone","552973","32086","217","1258","https://i.ytimg.com/vi/7voz_v41Tg4/default.jpg","False","False","Adquira canecas do canal Receitas de Pai:https://acozinhapop.mercadoshops.com.br/?previewGELADÃO DE ABACAXI I SOBREMESA ESPECIAL DE NATALIngredientes:800ml de leite1 e 1/2 caixinha de leite condensado2 latas de abacaxi100g de coco ralado1 caixinha de creme de leite4 colheres de sopa de amido de milhobolacha maisenaCaixa postal21016CEP - 81720-000Curitiba - ParanáDiego Cesar AssalveContato para parcerias:receitasdepai@hotmail.comInstagram:https://www.instagram.com/receitasdepai/Página Facebook:https://www.facebook.com/receitasdepaioficial/#sobremesa #natal #receitasdepai"
"QVkAUtVPHs8","Viny distribui críticas e elogios aos colegas de confinamento","2019-12-02T15:25:31.000Z","UCN-opsqqDunWO6h5uCp9Y4g","Hoje em Dia","24","19.08.12","hoje em dia|record tv|rede record|record|césar filho|ticiane pinheiro|ana hickmann|renata alves|a fazenda 11|viny|eliminado a fazenda 11|painel da verdade","175796","3446","179","375","https://i.ytimg.com/vi/QVkAUtVPHs8/default.jpg","False","False","O ator participou do Painel da Verdade e deu sua verdadeira opinião sobre os peões do reality.Inscreva-se no canal Hoje em Dia:   http://r7.com/DUqwAssista às íntegras no PlayPlus:   https://www.playplus.comFacebook:    https://www.facebook.com/ProgramaHojeEmDia/Instagram:    https://www.instagram.com/hojeemdia/Twitter:   https://twitter.com/hojeemdiaSite oficial:    https://recordtv.r7.com/hoje-em-dia#HojeemDia #VinyAFazenda"
"aFDiIUr2a-8","Por que só no Brasil a vacina BCG deixa marca no braço?","2019-12-02T15:00:01.000Z","UCbAiIkPobUFy71zlmwVw3jw","Fatos Desconhecidos","24","19.08.12","fatos desconhecidos|fatos|desconhecidos|curiosidades|entretenimento|vacina|cicatriz|injeção|posto de saúde|SUS","532467","60573","580","6174","https://i.ytimg.com/vi/aFDiIUr2a-8/default.jpg","False","False","Está vendo essa marca no seu braço direito? Pois é, todos nós ganhamos essa cicatriz nos nossos primeiros dias de vida. Mas por quê? Por qual motivo quase 100% dos brasileiros têm essa marca no braço direito? Dá um play no nosso vídeo, que nós iremos responder a essas e outras perguntas.Ficha Técnica: ROTEIRISTA: Mateus Graff / EDITOR DE VÍDEO: Gabriel Rossendy / DIRETOR DE FOTOGRAFIA: Julio Vieira / OPERADOR DE ÁUDIO E ASSISTENTE DE CÂMERA: Osvaldo Tracajá / ASSISTENTE DE CÂMERA: Carlos de Freitas Santos / SEGUNDO ASSISTENTE: Danyllo Freitas / PRODUTOR: Augusto Ijanc / ASSISTENTE DE PRODUTOR: Haroldo Alves / AUXILIAR DE ESTÚDIO: Gustavo Henrique Barbosa / COORD. TÉCNICO YOUTUBE: Muryllo Vilela / PRODUTOR EXECUTIVO: Luiz Phellype Alves"
"sInC2ZOL7Wk","Iggy Azalea, Pabllo Vittar - The Girls (Audio)","2019-12-02T05:00:09.000Z","UCcdOEjqjiVAnUtEFZIRTlHg","iggyazaleamusicVEVO","10","19.08.12","Iggy Azalea|Pabllo Vittar|The Girls|Bad Dreams Records|EMPIRE|Rap|Hip-Hop","1116176","113742","2271","15920","https://i.ytimg.com/vi/sInC2ZOL7Wk/default.jpg","False","False","From the EP Wicked Lips. Out now!Stream: https://empire.lnk.to/Wickedlips#IggyAzalea #WickedLips #BadDreamsRecordsOfficial audio by Iggy Azalea, Pabllo Vittar performing The Girls (Audio) ©  2019 Bad Dreams Records / EMPIREhttp://vevo.ly/iuKDVA"
"rq3bi_vNSSs","MARCUS CIRILLO - BARBEARIA GOURMET - Stand-up Comedy","2019-12-02T14:45:41.000Z","UCIo_8AE_1ilSjk7QjV0hMJg","Marcus Cirillo","23","19.08.12","riso|farofa|marcus|cirillo|stand|up|show|apresentação|turne|interior|comedia","201024","42968","126","455","https://i.ytimg.com/vi/rq3bi_vNSSs/default.jpg","False","False","===I N S C R E V A - S E === --- VENHA ASSISTIR AO VIVO --São histórias exclusivas que não tem na Internet!!Agenda de shows: bit.ly/310LOM6----------------------------------------LOJA: loja.marcuscirillo.com.br----------------------------------------#marcuscirillo #standupcomedy #aoba"
"F-wNKrQeOP8","Devolve o Anel de Noivado - DESCONFINADOS (Erros no final)","2019-12-02T12:14:43.000Z","UCOOkCYthHdrpCZdytAT63GQ","Canal Desconfinados","23","19.08.12","desconfinados|canal|humor|brasil|brazil|comedy|comedia|gospel|jonathan|nemer|porta|dos|fundos|parafernalha|novo|lançamento|thiago|baldo|trb|produtora|turruy|gamer|anel de noivado|casamento|noiva|noivo|namoro|pedido de casamento|devolve|devolver|pede|pedir|anel|aliança|volta","424696","49442","485","1047","https://i.ytimg.com/vi/F-wNKrQeOP8/default.jpg","False","False","Você se apaixona, pede a namorada em casamento, dá um baita anel de noivado e TERMINA??? Como assim... se acabou, devolve o anel kkkkkkkkkkk. Deixem o like no vídeo, isso ajuda d+ nosso canal. Compartilhem com os amigos, envie nos grupos do Face, Whats, etc. Se ainda não é inscrito, se inscreva já em nosso canal. Toda segunda tem um vídeo novo pra vocês. Instagram: @desconfinados Curta: Facebook.com/DesconfinadosCriadores: Jonathan Nemer (instagram: @jonathannemer) e                    Thiago Baldo (instagram: @thiago.baldo)"
"r9pOS681SfE","NUNCA JULGUE UMA ISCA PELA SUA APARÊNCIA... Pescaria!","2019-12-02T12:00:11.000Z","UCFayRsJDx15WyMzZtll6EPQ","Fabio Fregona - BACA","22","19.08.12","baca|fabio baca|fábio baca|fábio fregona|fabio fregona|fishclub|fish club|pesca de caiaque|pesca com caiaque|pirarucu|arapaima|arapaima gigas|video de pesca|vídeo de pesca|vídeo de pescaria|video de pescaria|caveira|isca caveira|pesca|pescaria|pescar|pescando|pescador|pesqueiro|linha de pesca|vara de pesca|molinete|carretilha|fish|peixe|fishing|peixe gigante|peixe monstro|onde pescar|como pescar|pesca esportiva|baca pesca","520452","24852","420","1223","https://i.ytimg.com/vi/r9pOS681SfE/default.jpg","False","False","Tem coisa que mesmo estando filmado a gente custa em acreditar, e esse vídeo é uma delas... Clique e acompanhe essa  façanha, digna de ser o especial de 800 mil inscritos do canal!Sugestão de vídeo para assistir:https://www.youtube.com/watch?v=dMH-1YPB12I&t=238sONDE COMPRAR PRODUTOS DE PESCA: Quem quiser comprar algum equipamento de pesca pela internet, indico o site da ANGLER BRASIL, loja 100% confiável, com excelentes preços e ótimo atendimento. https://www.anglerbrasil.com.br/ MATERIAIS UTILIZADOS NESTA PESCARIA: Camisa Presa Viva by Fábio Baca ( https://www.anglerbrasil.com.br/vestuario/camisa-de-pesca-presa-viva-by-fabio-baca )Calça que vira bermuda Presa VivaÓculos Polarizado Matuto ( https://www.anglerbrasil.com.br/vestuario/oculos-polarizado-matuto-preto-brilhante-lente-espelhada-azul-79009pl )Caiaque Barracuda ProfishVara OKUMA Citrix 10-20lb ( https://www.anglerbrasil.com.br/varas/vara-p-molinete-okuma-citrix-s602mh-6-0-1-83m-20lb-2-partes )Molinete OKUMA Inspira 30 ( https://www.anglerbrasil.com.br/molinetes/molinete-okuma-inspira-isx-30r )Linha YGK G-Soul Upgrade 4X, 35lb ( https://www.anglerbrasil.com.br/linhas/linha-multifilamento-ygk-g-soul-upgrade-pe-x4-200m )Líder YGK Galis Absorber, 40lb ( https://www.anglerbrasil.com.br/linhas/linha-ygk-leader-absorber-galis-fluorcarbono-60m )Snap Engate Rápido Glico, 40lb ( https://www.anglerbrasil.com.br/loja/produto.php?loja=599827&IdProd=2153 ) Isca Plaskull A.H.P.L. Muddy BunnyRespeite a natureza, preserve! Só há pescaria se o peixe estiver vivo... PESQUE E SOLTE!"
"7vMeSxlD7A8","Panetones de Mercado Mais Pedidos - Comemos todos","2019-12-02T15:30:01.000Z","UC0p_KKtDwSBVwt3UtuFbaog","Canal dos Caçadores","24","19.08.12","canal dos caçadores|canal caçadores|dos cacadores|caçadores de hamburgueres|caçadores de hamburguer|caçador de hamburguer|hamburgueiros|casal engraçado|casal youtuber|experimentando comidas|pantone|panetones|pantones 2019|comendo panetones|comendo panetone|avaliando panetone|avaliando panetones","178800","23766","247","1310","https://i.ytimg.com/vi/7vMeSxlD7A8/default.jpg","False","False","Comemos os panetones mais vendidos nos mercados e os mais pedidos por vocês. Panetone de churros da Garoto, Chocotone da Bauduco, Panetone sonho da Arcor.Torne-se membro do clube do canal e tenha acesso antecipado aos vídeos e outros benefícios👇https://www.youtube.com/channel/UC0p_KKtDwSBVwt3UtuFbaog/join- Para envios, A/C Paulo, Caixa postal 37.773 CEP 22640-970"
"NOEzuJm0rnQ","Leozin - Slow mo 3","2019-12-01T21:16:53.000Z","UCCBj5Z77EDxkNd7jNlKkKdw","Leozin","10","19.08.12","leozin|slow mo|slow mo 1|slow mo 2|chega de falar de ice|alta classe|mixtape|mixtape jordan boyz|leozin dudu|dudu|italia|visa|doce|mommy|tudo acaba|offline|meu ice derreteu|surprise|24krec|freestyle|freestyle.mp3|derek|@duzz|playground|desestressar|leozin batalha|@hungria hip hop|@tribo da periferia","571232","60830","395","3531","https://i.ytimg.com/vi/NOEzuJm0rnQ/default.jpg","False","False","▶ Ficha tecnica:Título: Slow mo 3Artista: LeozinMix/Master: Ecologyk Beat: prod. Cue SheetArte: @zevict0rAnimacao : @labtrezeLyric: @labtrezeCaptação: Leozin"
"YoAQDqKAp6o","CARNIVAL ROW | AMAZON PRIME VIDEO","2019-12-02T14:54:31.000Z","UCuNjvqjTzw9LcD9PVpTVWRA","Amazon Prime Video Brasil","24","19.08.12","[none]","18287708","30793","9437","1041","https://i.ytimg.com/vi/YoAQDqKAp6o/default.jpg","False","False","Description"
"xhjCkwFMb_Q","Louis Tomlinson - Don't Let It Break Your Heart (Official Video)","2019-12-02T17:00:10.000Z","UCR5BwOS3Gb4uQtxRYRUQ7ng","LouisTomlinsonVEVO","10","19.08.12","Don't Let It Break Your Heart|Louis Tomlinson|Pop|Syco Music","1420140","188488","787","18923","https://i.ytimg.com/vi/xhjCkwFMb_Q/default.jpg","False","False","Louis Tomlinson – Don’t Let It Break Your Heart (Official Video)Don’t Let It Break Your Heart is out now.Get it here: http://louis-tomlinson.co/DLIBYH The album ‘Walls’ is out 31st January 2020.Pre-order at http://smarturl.it/LouisTomlinsonFollow Louis Tomlinson: Twitter: https://twitter.com/Louis_TomlinsonInstagram: https://www.instagram.com/louist91Facebook: https://www.facebook.com/louis.tomlinsonApple Music: https://smarturl.it/LT-AppleMusicSpotify: https://smarturl.it/LT-SpotifyWebsite: http://smarturl.it/LouisTomlinson#LouisTomlinson #DontLetItBreakYourHeartDirector: Charlie Lightening Production Company: Common People FilmsExec Producers: Tony Roberts & Ramy DanceProducer: Ghandi El-ChamaaProduction Manager: Adam Al Sened 1st AD: Terry McShaneDirector of Photography: Daniel LighteningAR Operator: Will LyteFocus Puller: Daniel McPake2nd AC Loader: Henry Northrop2nd Unit Focus Puller: Sean LomaxArt director: Claire Heather Molloy Louis Stylist: Helen SeamonsLouis HMU: Krystle GohelStylist: Jade KewleyHMU: Joanne ColemanStunt Coordinator: Mark Johnston Edit: Gary CooganGade: Jonny Tulley The Boss: Geoff BellMale Lead: Joe HolegateFemale Lead: Miki Davis Don’t Let It Break Your Heart Lyrics:On our way to Twenty SevenGot a place on the other side of LondonDoing betterDoing better I know you left a part of youIn New York under your bed in a boxBut you’reDoing betterDoing better Life gets hard and it gets messed upWhen you give so much but it’s not enoughWhen the highs too high and the lows too lowWhen you love someone and they let you go Don’t you let it kill youEven when it hurts like hellOh whatever tears you apartDon’t let it break your heart Time takes time to heal ityou can’t do it by yourselfOh whatever tears you apartDon’t let it break your heart It come and it goesWe’re driving down a one way roadTo something better, something betterWhat hurts you is gonna pass andyou’ll have learnt from it when it comes backyou’ll beDoing betterDoing better Life gets hard and it gets messed upWhen you give so much but it’s not enoughWhen the highs too high and the lows too lowWhen you love someone and they let you go Don’t you let it kill youEven when it hurts like hellOh whatever tears you apartDon’t let it break your heart Time takes time to heal ityou can’t do it by yourselfOh whatever tears you apartDon’t let it break your heart OhhOhhOhhDon’t let it break your heart Life gets hard and it’s gets messed upWhen you give so much but it’s not enoughWhen the highs too high and the lows too lowWhen you love someone and they let you go Don’t you let it kill youEven when it hurts like hellOh whatever tears you apartDon’t let it break your heart Time takes time to heal ityou can’t do it by yourselfOh whatever tears you apartDon’t let it break your heart Don’t let it break your heart, Don’t let it break your heartDon’t let it break your heart, Don’t let it break your heartDon’t let it break your heart, Don’t let it break your heartDon’t let it break your heart, Don’t let it break your heartDon’t let it break your heart"
"0liLm-suxGA","POSSE DE BOLA #10 | FLAMENGO IMPÕE FIM DE CICLOS NO PALMEIRAS","2019-12-02T13:24:47.000Z","UC3KHYFWeB0WimMBfm3NEahQ","UOL Esporte","17","19.08.12","[none]","140351","9001","210","557","https://i.ytimg.com/vi/0liLm-suxGA/default.jpg","False","False","Eduardo Tironi, Juca Kfouri, Arnaldo Ribeiro e Mauro Cezar Pereira. Este é nosso timaço do Posse de Bola, o novo podcast do UOL Esporte.Toda segunda-feira, ao vivo, eles conversam sobre um tema que esteja em alta no futebol, em especial o brasileiro. Inscreva-se no canal para não perder os próximos.------Bem-vindo ao Canal do UOL Esporte. INSCREVA-SE NO CANAL: http://bit.ly/2ua9Eog**UOL ESPORTE NO FACEBOOK ** http://bit.ly/2ucr0mi** SIGA NO INSTAGRAM **@UOLEsporte: http://bit.ly/2uAS4wE** ACESSE NOSSA PÁGINA **www.uol.com.br/esporte/"
"oPpFSF40j4w","DEIXARAM 3 FILHOTINHOS NA PORTA DA NOSSA CASA!","2019-12-01T21:56:42.000Z","UCNrthyyJVjrJUpePrl6lW_g","Neagle","24","19.08.12","Neagle|Neox|Eagle|Vlogs|NeagleHouse|Orlando","557220","73147","449","6465","https://i.ytimg.com/vi/oPpFSF40j4w/default.jpg","False","False","● De repente estamos cuidando de 3 gatinhos que foram achados na rua...Instagram da ONG: https://instagram.com/adoptbgm?igshid=1vl7kxto5woim▸ Entenda o que é o NeagleBank e Inscreva-se - http://bit.ly/NeagleBank▸ Pre-Save da nova música do Flow Key (Musica da Intro e Final): https://presave.io/t/umlugar💥 Garanta seus produtos Outro Nível: http://neagleshop.com Contato profissional: neagle@fanstar.com.brNossas Redes Sociais:  ▪ Eagle Trindade:📷 https://www.instagram.com/eagletrindade/🐤 https://twitter.com/EagleTrindade▪ Neox:📷 https://www.instagram.com/gabrielneox/🐤 https://twitter.com/gabrielneox_🔥 OUTRO NÍVELCanal do Micael: https://bit.ly/2yzHrJqCanal do Flow Key: https://bit.ly/2uDQQPzCanal do Aquino: https://bit.ly/2Ep0gD3Canal do Naka: http://bit.ly/CANALNAKAParceiros do canal: Harvest English Institute▪ Site: https://harvest.net▪ Instagram: https://www.instagram.com/harvestinstitute/Nossa Caixa Postal▪ CEP da Agência: 20550.970▪ Número da caixa postal: 24013"
"ZqMjyrVGB1w","O AGUARDADO FIM DAS AULAS","2019-12-01T16:30:01.000Z","UC19aAr6UojQesIVCBsXJGIw","O Que Não Dizer Oficial","24","19.08.12","willou|watson|oque não dizer|o que não dizer|humor|engraçado|professora|prova","1206146","252429","1037","6204","https://i.ytimg.com/vi/ZqMjyrVGB1w/default.jpg","False","False","Seja um Membro Oficial: por apenas R$ 7,99/mês você ajuda o canal a continuar produzindo: https://www.youtube.com/channel/UC19aAr6UojQesIVCBsXJGIw/joine-mail para contato: oquenaodizeroficial@gmail.comINSTAGRAM: Canal: @oquenaodizeroficialInstagram Watson: @watsonalvesInstagram Willou: @willouFacebook Canal: oquenaodizeryoutubeFacebook Watson: watsonalvesFacebook Willou: willoualvesVÍDEO NOVO TODA SEMANA. INSCREVA-SE: https://www.youtube.com/oquenaodizeroficialTwitter Willou: willouAESTwitter Watson: watsonalvesTwitter OQND: _oquenaodizer"
"LwmjPK2CRrs","Arma Royale: UMP ARTE DA GUERRA | FREE FIRE","2019-12-02T16:54:30.000Z","UCr4ARxgElIO21GWfIraZezg","Free Fire - Brasil","20","19.08.12","garena|free|fire|free fire|diamante royale|pro league|showmatch|modo cs|contra squad|jogo mobile|mobile|arma royale|nova skin|incubadora|ao vivo|garena free fire|free fire brasil|garena brasil|android|ios|nova atualização","142095","25031","626","1502","https://i.ytimg.com/vi/LwmjPK2CRrs/default.jpg","False","False","Mostre sua força de guerreiro com a UMP Arte da Guerra! Disponível em 4 de Dezembro.Siga as redes sociais de Garena Free Fire e fique por dentro de tudo!Twitter - https://twitter.com/FreeFireBRInstagram - https://www.instagram.com/freefirebr_oficial/Facebook - https://www.facebook.com/freefirebrDiscord - http://discord.gg/freefire#ArmaRoyale #UMP #FreeFire"
"FoN76y7l3_k","Mano é só mais uma VÍTIMA! Vampeta lista técnicos que Jorge Jesus já DERRUBOU no Brasil!","2019-12-01T23:38:06.000Z","UCv-Nx8pSfG_LxbViMz14RWQ","Jovem Pan Esportes","17","19.08.12","Palmeiras|Flamengo|Palmeiras x Flamengo|Palmeiras e Flamengo|gols|melhores momentos|campeonato brasileiro|gabigol|dudu|palmeiras não tem mundial|esporte em discussão|jovem pan sports|palmeiras 1 x 3 flamengo|torcida do palmeiras|nilson cesar|mauro beting|mano menezes|mano menezes demitido|mano demitido|mano foi demitido|fora mano|mano caiu|técnico do palmeiras","332205","9924","261","780","https://i.ytimg.com/vi/FoN76y7l3_k/default.jpg","False","False","Veja o que Vampeta falou da demissão de Mano Menezes e Alexandre Mattos após Palmeiras x Flamengo.Link do vídeo: https://youtu.be/FoN76y7l3_k#JovemPan #EsporteEmDiscussãoInscreva-se no nosso canal:http://www.youtube.com/jovempansportsEntre no nosso site:http://jovempan.com.br/esportesFacebook:https://www.facebook.com/jovempansportsSiga no Twitter:https://twitter.com/JovemPansportsInstagram:https://www.instagram.com/jovempansportsoficial/"
"rs4gRFBoVQk","Now United revela quem é o líder do grupo","2019-12-01T23:03:50.000Z","UCkOPFja4-h1g-P7K5c3bTeg","Febre Teen","24","19.08.12","now united|legends|lendas|brasil|parana|coreografia|any gabrielly|encontro com fátima bernardes|fátima bernardes|maisa|programa da maisa|hora do faro|rodrigo faro|dana|living this moments|dreams come true|google|nanana|musicas|summer in the city|show|all day","251729","30689","98","798","https://i.ytimg.com/vi/rs4gRFBoVQk/default.jpg","False","False","O grupo pop global Now United esteve mais uma vez no Brasil em Novembro, para realizar sua primeira turnê, a Dreams Come True, que passou por Belo Horizonte, São Paulo, Curitiba e Rio de Janeiro. Em SP, tivemos a oportunidade de encontrar com o grupo e acompanha-los nos bastidores do show. E claro que o desafio veio né? Levamos algumas das perguntas mais pesquisadas no Google sobre eles para o grupo responder. Confira!Como o Now United foi formado? - documentário: https://youtu.be/inXFL4m-0NI#NowUnited Novos vídeos toda semana. Inscreva-se aqui!Instagram: @febreteenTwitter: @febreteenFacebook: /febreteenContato: sitefebreteen@gmail.comEntrevista: @le_annesImagens: @felipeleitec | @karencesar_ Edição: @karencesar_"
"HCl8Q8NNrrU","RESULTADO DO QUARTO DA MINHA IRMÃ - REAÇÃO DELA!","2019-12-01T20:00:01.000Z","UCAQRJmEBfAfDwFYspUJnqUQ","Nanda Caroll","24","19.08.12","[none]","402342","40903","321","726","https://i.ytimg.com/vi/HCl8Q8NNrrU/default.jpg","False","False",""
"D36DScgcqac","Neto: Jogadores do Palmeiras derrubaram o Mano hoje","2019-12-02T00:19:52.000Z","UC1yPoIdCtlTAb69Ho2vbLog","3o Tempo","17","19.08.12","band|01/12/2019|aplicativo notícias|esportes|rede bandeirantes|3º Tempo|campeonato brasileiro","189025","4205","323","492","https://i.ytimg.com/vi/D36DScgcqac/default.jpg","False","False","Neto criticou a falta de disposição dos jogadores do Palmeiras na derrota para o Flamengo por 3 a 1, e disse que, tirando Dudu, os atletas do Verdão derrubaram Mano Menezes nesta partida.INSCREVA-SE NO CANAL E NÃO PERCA NENHUM LANCE DO 3º TEMPO! Quer ver o programa completo ao vivo? Não perca, todo domingo, às 18h: http://bit.ly/3tempoAoVivoSiga o 3º Tempo nas redes sociais: Instagram: @band3tempoTwitter: @band3tempoFacebook: @band3tempo"
"zxRgX_Mw9pA","8 FILMES DE TERROR MAIS ESPERADOS DE 2020","2019-12-01T21:00:45.000Z","UCE8deXi-Eea3SuEV1Q1L4ug","Super Oito","24","19.08.12","filmes|filme|terror|suspense|esperados|aguardados|top|lista|2020|top 10|thriller|mais|expectativa|continuacao|sequencia|remake|reboot|super oito|super 8|otavio uga|otavio|ugá|trailers|preview|fantasma|alucinacao|monstro|bruxa|entidade|slasher|homem invisivel","345742","50574","235","1338","https://i.ytimg.com/vi/zxRgX_Mw9pA/default.jpg","False","False","Mais um ano está chegando ao fim e, assim, nossas listas de fim de ano sobre os filmes mais esperados de 2020 estão começando. Esta primeira será sobre os filmes de suspense e terror que mais deixam na expectativa e que estão nos fazendo roer a unha pra chegada do novo ano. Tem fantasma, alucinação, monstro, bruxa, entidade, slasher, homem invisível, sendo sequência, continuação, spin off, remake ou reboot. Se notar alguns títulos faltando, aguenta aí, pois outros vídeos ainda estão por vir. Mas e aí, quais seus filmes de terror mais aguardados do ano? Vem conferir os nossos aqui com a lista especial do Super Oito pra ver se confere.SE INSCREVA no canal - http://bit.ly/otaviougaSeja meu PATREON - http://patreon.com/otaviougaSeja meu PADRIM - http://padrim.com.br/otaviougaOTAVIO UGÁ:Redes sociais: @otaviougaENDEREÇO DE CORRESPONDÊNCIAS:Caixa Postal 16202, CEP: 22221-971, Rio de Janeiro-RJCONTATO COMERCIAL:otaviouga@gmail.com"
"yaGRMJ1YMJQ","Doação de órgãos de Gugu inspira brasileiros a autorizarem o procedimento","2019-12-01T23:46:57.000Z","UCP-Vg2PcmLiWpEdvMI1R35w","Domingo Espetacular","24","19.08.12","Domingo Espetacular|Rede Record|Record|record tv|janine borba|thalita oliveira|patrícia costa|eduardo ribeiro|Edu Ribeiro|Patrícia Costa|notícias|prestação de serviços|Conteúdo Exclusivo","129903","4352","99","370","https://i.ytimg.com/vi/yaGRMJ1YMJQ/default.jpg","False","False","Gugu vai continuar presente na memória da família, dos amigos e milhões de fãs. Mas de certa forma, ele também vai permanecer vivo em pessoas que ele nunca conheceu. Isso por que a família do apresentador fez questão de realizar um desejo que Gugu sempre manifestou: a doação de órgãos. Com isso, ele inconscientemente inspirou brasileiros a autorizarem o procedimento. Para assistir ao conteúdo na íntegra, acesse o PlayPlus.comNosso Whatsapp: https://domingoespetacular.r7.com/whatsappInscreva-se no canal Domingo Espetacular: http://r7.com/H2sU Assista às íntegras no PlayPlus: https://www.playplus.comFacebook: https://www.facebook.com/DomingoEspetacular/Instagram: https://www.instagram.com/domingoespetacular/Twitter: https://twitter.com/DomEspetacularSite oficial: https://recordtv.r7.com/domingo-espetacular#DomingoEspetacular #"
"0c9-rLKNHwY","24 HORAS COMIGO EM PORTUGAL!","2019-12-01T21:28:01.000Z","UCjaxmdb_gTWbz9XF5rzvgGg","Natan por Aí","24","19.08.12","natan|natan por aí|Portugal|Douro|Guimarães","181146","11256","241","711","https://i.ytimg.com/vi/0c9-rLKNHwY/default.jpg","False","False","Viaje comigo pela região do Douro e de Guimarães, em Portugal!Gostou? Curta e compartilhe o vídeo!Quer ver mais vídeos como esse? Então deixe o seu like para fortalecer!#NATANPORAIInscreva-se no canal:http://youtube.com/natanporaiAcompanhem também em:http://facebook.com/natanporaihttp://instagram.com/natanporaihttp://twitter.com/natanporai"
